"145;""2"";""F:\SERL Internship\Final Repo Build Projects\acoustic-memory-1.0-src"";""guess"";""guessed"";""guessed"";""13"""
"146;""2"";""F:\SERL Internship\Final Repo Build Projects\acoustic-memory-1.0-src"";""text"";""text"";""text"";""10"""
"147;""2"";""F:\SERL Internship\Final Repo Build Projects\acoustic-memory-1.0-src"";""sound"";""sound"";""sound"";""4"""
"148;""2"";""F:\SERL Internship\Final Repo Build Projects\acoustic-memory-1.0-src"";""partner"";""partner"";""partner"";""3"""
"149;""2"";""F:\SERL Internship\Final Repo Build Projects\acoustic-memory-1.0-src"";""evt"";""evt"";""evt"";""2"""
"150;""2"";""F:\SERL Internship\Final Repo Build Projects\acoustic-memory-1.0-src"";""event"";""event"";""event"";""2"""
"151;""2"";""F:\SERL Internship\Final Repo Build Projects\acoustic-memory-1.0-src"";""ener"";""en"";""ener"";""2"""
"152;""2"";""F:\SERL Internship\Final Repo Build Projects\acoustic-memory-1.0-src"";""icon"";""icon"";""icon"";""10"""
"153;""2"";""F:\SERL Internship\Final Repo Build Projects\acoustic-memory-1.0-src"";""factori"";""factory"";""factory"";""5"""
"154;""2"";""F:\SERL Internship\Final Repo Build Projects\acoustic-memory-1.0-src"";""creat"";""create"";""create"";""5"""
"155;""2"";""F:\SERL Internship\Final Repo Build Projects\acoustic-memory-1.0-src"";""dimens"";""dimension"";""dimension"";""4"""
"156;""2"";""F:\SERL Internship\Final Repo Build Projects\acoustic-memory-1.0-src"";""imag"";""image"";""image"";""2"""
"157;""2"";""F:\SERL Internship\Final Repo Build Projects\acoustic-memory-1.0-src"";""devic"";""device"";""device"";""2"""
"158;""2"";""F:\SERL Internship\Final Repo Build Projects\acoustic-memory-1.0-src"";""plai"";""play"";""play"";""2"""
"159;""2"";""F:\SERL Internship\Final Repo Build Projects\acoustic-memory-1.0-src"";""stop"";""stop"";""stop"";""2"""
"160;""2"";""F:\SERL Internship\Final Repo Build Projects\acoustic-memory-1.0-src"";""size"";""size"";""size"";""2"""
"161;""2"";""F:\SERL Internship\Final Repo Build Projects\acoustic-memory-1.0-src"";""applic"";""application"";""application"";""1"""
"162;""2"";""F:\SERL Internship\Final Repo Build Projects\acoustic-memory-1.0-src"";""plai"";""playing"";""playing"";""28"""
"163;""2"";""F:\SERL Internship\Final Repo Build Projects\acoustic-memory-1.0-src"";""sound"";""sound"";""sound"";""20"""
"164;""2"";""F:\SERL Internship\Final Repo Build Projects\acoustic-memory-1.0-src"";""stop"";""stop"";""stop"";""14"""
"165;""2"";""F:\SERL Internship\Final Repo Build Projects\acoustic-memory-1.0-src"";""length"";""length"";""length"";""11"""
"166;""2"";""F:\SERL Internship\Final Repo Build Projects\acoustic-memory-1.0-src"";""start"";""start"";""start"";""10"""
"167;""2"";""F:\SERL Internship\Final Repo Build Projects\acoustic-memory-1.0-src"";""manag"";""manager"";""manager"";""10"""
"168;""2"";""F:\SERL Internship\Final Repo Build Projects\acoustic-memory-1.0-src"";""load"";""load"";""load"";""5"""
"169;""2"";""F:\SERL Internship\Final Repo Build Projects\acoustic-memory-1.0-src"";""repeat"";""repeat"";""repeat"";""2"""
"170;""2"";""F:\SERL Internship\Final Repo Build Projects\acoustic-memory-1.0-src"";""plai"";""play"";""play"";""1"""
"171;""3"";""F:\SERL Internship\Final Repo Build Projects\BagaturEngine.1.4b"";""move"";""move"";""move"";""454"""
"172;""3"";""F:\SERL Internship\Final Repo Build Projects\BagaturEngine.1.4b"";""gen"";""gen"";""gen"";""423"""
"173;""3"";""F:\SERL Internship\Final Repo Build Projects\BagaturEngine.1.4b"";""move"";""moves"";""moves"";""350"""
"174;""3"";""F:\SERL Internship\Final Repo Build Projects\BagaturEngine.1.4b"";""colour"";""colour"";""colour"";""313"""
"175;""3"";""F:\SERL Internship\Final Repo Build Projects\BagaturEngine.1.4b"";""board"";""board"";""board"";""243"""
"176;""3"";""F:\SERL Internship\Final Repo Build Projects\BagaturEngine.1.4b"";""check"";""check"";""check"";""219"""
"177;""3"";""F:\SERL Internship\Final Repo Build Projects\BagaturEngine.1.4b"";""type"";""type"";""type"";""174"""
